visual_reference_id,disease,group,tsne_x,tsne_y
vr_DXgv9_yQLscRgTDdYxcwrubb,Cardiac_Fibrosis,pure,33.237858,-52.667435
vr_uuFa_R_pGJi6QYF1302Zt7aV,Cardiac_Fibrosis,pure,36.56718,-49.427586
vr_8k7QnRPOp2N4regnPUkZAmi2,Cardiac_Fibrosis,overlap,33.678295,-30.509418
vr_ZHxenmenCal9loMttF9UA7vO,Cardiac_Fibrosis,intermediate,33.217903,-37.630596
vr_mZ48VfHRejHxub6Inqy7hmRl,Cardiac_Fibrosis,intermediate,40.16012,-36.258568
vr_DB0I_dGvWdtm-qfsngTA2189,Cardiac_Fibrosis,overlap,-12.340112,-47.045883
vr_k71yBSg2CYRHAzDlRXU1s1Mw,Cardiac_Fibrosis,pure,38.21216,-49.799824
vr_VFH08QXdWyEE4sn2u5FpNwE-,Cardiac_Fibrosis,overlap,34.16224,-36.333992
vr_EWGHr7-Geq4wMFSbZ7CaNcxX,Cardiac_Fibrosis,intermediate,34.036156,-51.094143
vr_cR-nJ2rNY5hmJ3VWlDNqISU0,Cardiac_Fibrosis,intermediate,24.258707,-49.797913
vr_F_7MNvycIfNV67oVxYQMQXOn,Cardiac_Fibrosis,pure,41.586823,-43.43476
vr_0ti1ElPruigy9vQMbVVG52U3,Cardiac_Fibrosis,overlap,22.695604,-43.1513
vr_6QCx7Dd3UR3utXzEVJPjLF7E,Cardiac_Fibrosis,overlap,-21.729376,0.7537183
vr_auepxuLbBfxkXV_1jf4DsP3I,Cardiac_Fibrosis,pure,35.903183,-51.350258
vr_uFm6Bcn9SGdxuu9g_nMKiZFh,Cardiac_Fibrosis,pure,37.14675,-50.626476
vr_Q8NAnSUZJ9IQpYcuKPHW3GZ9,Cardiac_Fibrosis,intermediate,29.653154,-45.637165
vr_NqgSF4VyF7Xn_SuKIBk7ZloU,Cardiac_Fibrosis,overlap,44.08542,-26.81547
vr_UyM0qwvlNh2nLgRKYhr-H4Ll,Cardiac_Fibrosis,pure,29.499308,-52.36275
vr_xWzQAsMdmWgqbJ-2UY7ekmG_,Cardiac_Fibrosis,pure,37.343998,-50.23227
vr_rMIVKRSUIOEmvcvVi1FvJlIp,Cardiac_Fibrosis,pure,42.08896,-49.69616
vr_Cuuhx0HimT-PUQ9lBNol1qOd,Cardiac_Fibrosis,overlap,48.00368,-35.828217
vr_k91eDJ_L6H4gfov0oO7kYSG6,Cardiac_Fibrosis,intermediate,38.32889,-43.075726
vr_AVvtBZ2tyDh7eYXnsfU4K63J,Cardiac_Fibrosis,intermediate,27.477293,-45.73422
vr_Km4XIF5erqPKv1tIw1SNlion,Cardiac_Fibrosis,pure,38.393993,-53.37208
vr_H1z0k3IF-VvsyR3CKwSj2s6s,Cardiac_Fibrosis,pure,31.784252,-54.448223
vr_sVlTpiyhyCO7Pyyqg-UFY1vB,Cardiac_Fibrosis,overlap,43.069088,-17.385763
vr_FUx2eQBvVzC5qDwj1nmm5u6z,Cardiac_Fibrosis,intermediate,24.996063,-47.35479
vr_c_aWKiRosB5gyVvCXu6PfEZ8,Cardiac_Fibrosis,pure,37.765945,-36.20741
vr__95DusTM45j2IK_fUS6TIEE7,Cardiac_Fibrosis,pure,39.553963,-45.17159
vr_Ckki1NXa-90mcbCUnVCW-aWd,Cardiac_Fibrosis,intermediate,35.344006,-40.185516
vr_3z6PJQ-INRcMbiq1N9O5t-5E,Cardiac_Fibrosis,intermediate,44.141865,-44.644115
vr_oGvTY_7EuDPoFSeZOpq9A15l,Cardiac_Fibrosis,intermediate,41.04487,-38.991436
vr_2zdYmagzMBK0wKr6eO5Phm-q,Cardiac_Fibrosis,pure,45.082935,-42.410046
vr_Xp1SSUzl1jVEMOJJ_2J7UAz0,Cardiac_Fibrosis,pure,39.283955,-35.901432
vr_gEeWAjWpGEnB_-S-5xEeSdW1,Cardiac_Fibrosis,overlap,35.695053,-35.58199
vr_V_spF1mRC0N3hzJYCFNh8O2I,Cardiac_Fibrosis,intermediate,37.16617,-37.66983
vr_f3riycCR60cHMqIT-WIViHJ5,Cardiac_Fibrosis,pure,30.347044,-53.945694
vr_BNVsh360ll7t0InoDAf8GUfW,Cardiac_Fibrosis,overlap,46.07321,-30.130795
vr_ArMrTgI-4oBpxKKNc71AMOnw,Cardiac_Fibrosis,intermediate,33.364723,-46.598545
vr_iznEg4wykC1_55qXu3MTHEKR,Cardiac_Fibrosis,pure,36.488903,-40.02614
vr_e6cKNP-vwsg01345H13o_Yzr,Cardiac_Fibrosis,overlap,-42.898502,19.21432
vr_TGwrvl8Zl5RRb71stbyQ-gKX,Cardiac_Fibrosis,intermediate,37.598976,-42.637512
vr_YhdEc2BqpQzZY7VPWbAjghju,Cardiac_Fibrosis,pure,36.06263,-47.59524
vr_JqIpYza_xYfPu64O5tmHfLF5,Cardiac_Fibrosis,overlap,36.96104,-26.588755
vr_YX1Kkr7soQrS4az0mjVSVJwy,Cardiac_Fibrosis,overlap,21.531967,-44.582794
vr_npzqcXKjRfgjs-di0SECEN6z,Cardiac_Fibrosis,intermediate,35.53346,-38.349323
vr_uakuUpvdatSsuWrJQvQnTpwD,Cardiac_Fibrosis,pure,29.441977,-47.00741
vr_c_NPPn_o1J-NFBoZL4f0I4ya,Cardiac_Fibrosis,intermediate,25.11518,-46.852566
vr_QhZmd_DRXYEztNnNnjpHIiSC,Cardiac_Fibrosis,overlap,3.9666402,63.64143
vr_8zgAgzq9is_V7rW7XuXW-l5h,Cardiac_Fibrosis,pure,40.735645,-44.9401
vr_uN0OUhepO69ceFr2SqgiLm9N,Cardiac_Fibrosis,intermediate,39.153046,-47.29932
vr_-NA3ajBTOkIZsfX_58guqT9Y,Cardiac_Fibrosis,pure,30.307894,-41.41253
vr_Wc0xJT-5tCILylTGH4UBTiAL,Cardiac_Fibrosis,intermediate,43.625084,-44.699856
vr_-4KaXRDnFvLK51aXCLyMT3m8,Cardiac_Fibrosis,overlap,36.572784,-26.696476
vr_5LFhKKqk8E_FRGkzXv6jlzqE,Cardiac_Fibrosis,overlap,15.374432,8.706045
vr_UW93Qmh-iyQrjo07zgBqiwCV,Cardiac_Fibrosis,pure,35.72897,-48.96954
vr_zeCbcDMjw6m_qlTQFzapqvJO,Cardiac_Fibrosis,intermediate,39.123146,-42.66089
vr_QHyZ83U5FqSNx6e2WPkKJjxR,Cardiac_Fibrosis,pure,36.109512,-49.141006
vr_i9KP1rQHWnCcUpWiaLEAptFY,Cardiac_Fibrosis,pure,36.991245,-51.303944
vr_G5srHRHgfV5xNyec9Quw-L1E,Cardiac_Fibrosis,overlap,56.108124,13.785018
vr_VVHIF_ywiDloNdMBVZiJEs5O,Cardiac_Fibrosis,overlap,25.37667,-52.48784
vr_2PX6CuekJFXXad1LnTp24LG7,Cardiac_Fibrosis,intermediate,47.9042,-38.981174
vr_xTyFByOPbXN0SoLBZEM8rML_,Cardiac_Fibrosis,intermediate,32.17349,-50.1242
vr_7ahVjxsq5uTmi_CBtpzvWJ8P,Cardiac_Fibrosis,intermediate,42.315094,-42.606285
vr_OsDnbFLWG-OZ3L6wrbq4iyCU,Cardiac_Fibrosis,pure,37.28086,-42.74686
vr_XtJsqSb04-WVjbXRLX9zaXnW,Cardiac_Fibrosis,intermediate,40.315968,-41.065353
vr_d9vgsyNqHWXt5XzXIUxghtw9,Cardiac_Fibrosis,overlap,30.456827,-33.71558
vr_1HMiVtvvoC5DCOGCmEH8dYQm,Cardiac_Fibrosis,overlap,32.29971,-2.3600342
vr_sHy3upmsxhcTTDoPt3wtP15E,Cardiac_Fibrosis,pure,38.782314,-36.152206
vr_FeMkl1vE9RTBRPvjizTo9OYL,Cardiac_Fibrosis,overlap,-6.4436703,-27.23752
vr_jCxejG1jfDt_dGcwK-YTCGFj,Cardiac_Fibrosis,intermediate,46.642418,-43.18633
vr_U3dOfv-o5fgAz7iXByGrvkWb,Cardiac_Fibrosis,overlap,26.566076,-17.269573
vr_jJ-qkZ2JhHbEDGabb3e2deLA,Cardiac_Fibrosis,pure,29.724415,-52.921803
vr_qsQIEVvnQPDimo-3rmaXG4LH,Cardiac_Fibrosis,intermediate,26.3162,-49.35374
vr_BXIdON_x-3_ehiss7C0anFlt,Cardiac_Fibrosis,intermediate,32.628754,-47.58162
vr_xeJqRhdG40HLPtRffTEONkMg,Cardiac_Fibrosis,pure,39.967564,-48.815735
vr_QR57Lvut9tX9cT1xe_TlBlSH,Cardiac_Fibrosis,overlap,13.270951,-20.361105
vr_vkKrfOUdjbmSvGRJb6v5LVta,Cardiac_Fibrosis,pure,37.15729,-50.796394
vr_mFbIF2WiUN1Y6KajyZJVQjf-,Cardiac_Fibrosis,intermediate,29.85232,-42.67603
vr_piuCFcKNgoMk0m_pW2VtKjBI,Cardiac_Fibrosis,pure,45.14389,-41.988037
vr_4wWcuayJnFY8okyeUcahBvzO,Cardiac_Fibrosis,pure,36.30356,-47.021057
vr_Dsp3eo3sM-WSkB52Wigk_JR-,Cardiac_Fibrosis,intermediate,36.35937,-28.994478
vr_MwkyaltySkXZbMNCes0flMvZ,Cardiac_Fibrosis,intermediate,31.822256,-52.18936
vr_IH-q0vhbSVErVkVRr3Cyrj70,Cardiac_Fibrosis,pure,32.340763,-54.62474
vr_INMxDe5x1NIrIrKmEur9w9IY,Cardiac_Fibrosis,pure,33.809223,-45.27597
vr_6tKU9sAf2enLgVr98pnZMXyi,Cardiac_Fibrosis,pure,30.006216,-45.404
vr_kUyeQrZIp0kz7XziG4yz_2vi,Cardiac_Fibrosis,overlap,47.008804,-14.851169
vr_biPDadf3CmpezwfzI60Q-L1X,Cardiac_Fibrosis,intermediate,40.899143,-34.37309
vr_FRnaBerYyStCXt46Rp3uR_QD,Cardiac_Fibrosis,pure,43.349926,-47.16722
vr_wjK8kf6AqJkxmMmD47m0qFUW,Cardiac_Fibrosis,pure,36.00493,-45.86251
vr_U5He95ZoqmJNOnG3DGem0D2K,Cardiac_Fibrosis,intermediate,32.853218,-51.633682
vr_YWmpl1-JzBVZtWJ9FpYI1rKE,Cardiac_Fibrosis,pure,37.132603,-40.08649
vr_bbk4oURfKPF45jAqCu_CW-Zh,Cardiac_Fibrosis,pure,37.1704,-43.187817
vr_NolS9FHmrlCeyVuR1FNn9fua,Cardiac_Fibrosis,pure,32.755608,-53.426193
vr_MqxsAoSXtprgEMNq8OpJwHRy,Cardiac_Fibrosis,overlap,41.019398,-20.1496
vr_zcrdrCLlW6oSwOKZPvpZBgmT,Cardiac_Fibrosis,pure,28.326763,-52.250816
vr_sKbFfVRt45_klq463LlH9lmD,Cardiac_Fibrosis,pure,41.471252,-44.953156
vr_-Bsqd4veDyqx7M4Oq_NmQ5YH,Cardiac_Fibrosis,pure,27.450974,-48.517666
vr_rj6IqVQUXYbMxaUbVIwFI2N4,Cardiac_Fibrosis,intermediate,32.972633,-47.217514
vr_fKW5x58bpLI_zaWHl7M5njGo,Cardiac_Fibrosis,pure,42.869026,-48.06477
vr_LawY9uXcwDwgFTkdj6AK5SBs,Cardiac_Fibrosis,overlap,22.892342,-51.8177
vr_o0_oC46OFo8SYmZV6gfiT--i,Cardiac_Fibrosis,pure,46.787163,-41.788532
vr_tTHJ1JZ7AjnOwMjf27y4pXGN,Cardiac_Fibrosis,overlap,39.43571,-29.096392
vr_-LXFd2gvljxqO1Yyyw7r49B8,Cardiac_Fibrosis,pure,40.82183,-46.61336
vr_-bEie2aonaWqJRXYOpmu3ufj,Cardiac_Fibrosis,pure,39.233627,-37.251312
vr_XXJioETT9YlkU2yg-Jn5fa-V,Cardiac_Fibrosis,intermediate,32.38103,-43.713448
vr_5hLgzB_G8Aw5Eb7VhtP4_3A-,Cardiac_Fibrosis,intermediate,44.673172,-46.753685
vr_XahivsXqneMenSClyKOLl_FQ,Cardiac_Fibrosis,pure,34.60096,-54.01458
vr_arIgdAO1VZfdd_T--hrKrC_v,Cardiac_Fibrosis,pure,34.9984,-47.47316
vr_5yNe0TJI6McQ9Z3ZFT__TOYV,Cardiac_Fibrosis,pure,32.605667,-52.760555
vr_oinzYLqtxpNEkvi-7Nhx4ldH,Cardiac_Fibrosis,intermediate,44.41935,-38.284786
vr_HWEXy-AdDBn2JQCq1RrrCuwW,Cardiac_Fibrosis,overlap,41.759403,-32.07441
vr_3NINsEDLw_c0bLZiLNYbgYDp,Cardiac_Fibrosis,pure,30.967571,-50.345592
vr_0BIEmWaf48jdCaFVwWi_R0pA,Cardiac_Fibrosis,intermediate,38.65943,-34.734848
vr_8CdCe0FQZZhJT850r82EfPIT,Cardiac_Fibrosis,intermediate,44.568695,-44.99115
vr_aU2FiTV3T7iJmKceLve8XvII,Cardiac_Fibrosis,intermediate,26.813011,-53.29508
vr_DW0aTNTkYDV2JNiy-OOZDp22,Cardiac_Fibrosis,intermediate,25.833754,-50.210846
vr_joxNh1q1HPkE9MHPfIU6OMNM,Cardiac_Fibrosis,overlap,29.529594,-39.003468
vr_xVkjwVlDVGFttgbbYQKwXiZK,Cardiac_Fibrosis,pure,29.65726,-50.79988
vr_nZmMZvcoFbDJ7OSEj8RJyf4N,Cardiac_Fibrosis,intermediate,32.231274,-48.817223
vr_CLusqyZ3eSRnplez7NDXMilP,Cardiac_Fibrosis,overlap,43.760765,20.720564
vr_zWojsYi2DsUbVZimiCGc3D2x,Cardiac_Fibrosis,pure,45.504887,-42.509773
vr_CMZS_wEwsv_UFy1ibJVqr0If,Cardiac_Fibrosis,overlap,41.369793,-18.95184
vr_ubTcIlCkuKG1DSc3QNgEa_Hu,Cardiac_Fibrosis,pure,34.674644,-48.837208
vr_UXRrbQU1bHZ0U2mZuGEJRQvX,Cardiac_Fibrosis,pure,32.2146,-55.407154
vr_bjK4EPOPjmsteGD84c8SuewX,Cardiac_Fibrosis,overlap,15.804021,-31.15403
vr_FLfmO1eK_bF83VAUDErCFlIi,Cardiac_Fibrosis,intermediate,35.656487,-29.349083
vr_NEtnUwSAf0PJJFqcZQcL-2LG,Cardiac_Fibrosis,pure,37.83288,-49.06813
vr_lO3XbfHGIHToJ89tS_2EMDw3,Cardiac_Fibrosis,pure,29.48503,-52.96736
vr_Co7sbPFzoZS61fgo5mvEJYp1,Cardiac_Fibrosis,pure,39.814953,-46.92646
vr_H7sU9lSd_X1V1J9FPtafPrQq,Cardiac_Fibrosis,pure,37.26322,-53.799343
vr_UwKH8lDYdpBON5iYI0F6y_J8,Cardiac_Fibrosis,intermediate,31.002329,-45.962444
vr_eKb5DyMEijE1XqFGDGG5x-dE,Cardiac_Fibrosis,intermediate,34.42069,-43.381283
vr_SKgG0AEyVZzizJV7PMz-JiHq,Cardiac_Fibrosis,pure,31.158417,-43.29805
vr_0b9iVkMeFZxnaYbxgpxIrWJ-,Cardiac_Fibrosis,intermediate,30.919046,-42.778698
vr_bklLz3Wdlb-7ZPwgllc_zKQN,Cardiac_Fibrosis,pure,38.15379,-37.33237
vr_UOGCCRKPVfpjJDrOmvP2aXu3,Cardiac_Fibrosis,pure,45.97853,-40.936405
vr_1sNUzlFs4OJzXMAWSB0Y9uav,Cardiac_Fibrosis,intermediate,37.582764,-36.439934
vr_5TinNMdq6mZm4dExd9O4m3PD,Cardiac_Fibrosis,pure,36.84014,-39.949276
vr_JhBu29RJc7bVcd8oZJizaFRd,Cardiac_Fibrosis,pure,35.681587,-50.494686
vr__TTO0FbJZn2pB1T53vH8_SBW,Cardiac_Fibrosis,pure,42.49412,-44.17299
vr_ffng300zDfiAjQ7hIAsX_e4M,Cardiac_Fibrosis,pure,35.842987,-53.744373
vr_kcpwWX_eHV_jhAUoz5g9kw2M,Cardiac_Fibrosis,intermediate,46.078354,-39.58637
vr_ecRchvDbjl3hnDPIO5AoTCQy,Cardiac_Fibrosis,pure,30.421648,-43.600464
vr_bdA9OLo2dPMovvrhvFIUovPx,Cardiac_Fibrosis,overlap,43.74632,-28.11998
vr_XZTXajxozJzddbQPCqyrtRpP,Cardiac_Fibrosis,intermediate,30.178762,-41.943054
vr_1QQq3YxDABGOd4s3MDfRE-98,Cardiac_Fibrosis,overlap,-34.959755,-6.398883
vr_vCzFchECqSYrHwheA3xtnrCz,Cardiac_Fibrosis,intermediate,38.284077,-46.91458
vr_lKc01W_WmTLMgwr31g45pVYE,Cardiac_Fibrosis,pure,38.47505,-38.55146
vr_sBaZSEuxuVBki1EzhhRtesYo,Cardiac_Fibrosis,overlap,31.398298,-24.595007
vr_ZsqxhOdNmsyVz7gAyncqGi2A,Cardiac_Fibrosis,overlap,40.35779,-30.185751
vr_1vj5fnk64APLk4I57bOBAEId,Cardiac_Fibrosis,pure,25.322445,-49.418613
vr_co8k3_njgTp6_5aA02yGKIhW,Cardiac_Fibrosis,pure,28.393509,-52.687786
vr_oO0BU91yqLiOYxkdC_0uFLlf,Cardiac_Fibrosis,overlap,36.00616,-32.90847
vr_Z7hHcP_4iKHVRGGqK4sNGBQS,Cardiac_Fibrosis,overlap,-8.483252,-39.151077
vr_4D7MGp0KyMuM8c4c78Y_FsUZ,Cardiac_Fibrosis,pure,41.213875,-43.59276
vr_UVwRR4l2Ob8U_v_ndj47qXbt,Cardiac_Fibrosis,intermediate,31.069016,-48.196625
vr_IcD6AC4i7XYEyvumc6K91QmB,Cardiac_Fibrosis,pure,28.49379,-48.976578
vr_TA8cQWIMBEOVtnBcxC-G0UA7,Cardiac_Fibrosis,pure,29.971964,-52.11195
vr_6EP6aNkOrb8JRVLVyLB7miUM,Cardiac_Fibrosis,pure,40.8405,-47.109303
vr_c9v1GSF2GTVy3PYB52qfKElZ,Cardiac_Fibrosis,pure,38.04102,-38.07273
vr_qkh632ksEKn6-xE_t5MzffR7,Cardiac_Fibrosis,intermediate,34.435745,-43.787167
vr_HFKedbZtFrcLPj4e92NUc4N-,Cardiac_Fibrosis,overlap,26.360504,-31.695835
vr_cybrTMundQS2Lz16WbkwNUJD,Cardiac_Fibrosis,pure,35.051804,-43.17506
vr_lCR4swI2U48YVPkXB2NOX9RU,Cardiac_Fibrosis,overlap,4.3625927,4.027899
vr_Tp26x9aueDC9uwVtYXK14seN,Cardiac_Fibrosis,overlap,38.62301,-23.309748
vr_0Z39b4-FyVpOru1FO2Oix09p,Cardiac_Fibrosis,pure,37.323776,-51.127052
vr__V_vAmHm1owWDLicmz5vpfR5,Cardiac_Fibrosis,pure,36.205383,-54.69521
vr_PvZrVB0sXoCZtp0Hwb1JAh4C,Cardiac_Fibrosis,overlap,37.90475,-24.988646
vr_1sCkTwu7dQZnxBzLp_o2HG0W,Cardiac_Fibrosis,pure,43.316082,-44.216267
vr_eE49APctDVtnQlPS0VMMmp-e,Cardiac_Fibrosis,overlap,27.524044,-34.430763
vr_Q7Wgdt0iyNP6DGAxwORzRB3B,Cardiac_Fibrosis,pure,37.01705,-48.223846
vr_6E-T4vwbPvQw_PUdlLKCz5I9,Cardiac_Fibrosis,overlap,31.869448,-26.706842
vr_Ap5Lw189LaNgMvixWcS-v6zi,Cardiac_Fibrosis,intermediate,39.18805,-42.631218
vr_77ilxzNdXVRMGUxMvSa9iwp0,Cardiac_Fibrosis,overlap,28.13032,-34.605293
vr_vKpdnmrRGIJxCcuP2KQe289j,Cardiac_Fibrosis,overlap,23.128172,-45.304905
vr_6qOMXvIoWMV-CHAGDIuKpjug,Cardiac_Fibrosis,pure,30.258814,-50.93516
vr_tXGfD3mDhqXLaTnh-ubwMndh,Cardiac_Fibrosis,pure,33.897297,-55.168835
vr_NUOEYvWx1UGl2Yxf7pn3MGMN,Cardiac_Fibrosis,overlap,-6.216353,-14.332139
vr__UnnxhFIlV9T-3ibkRQEFD--,Cardiac_Fibrosis,pure,41.42845,-47.663013
vr_CIUQxysWyLfWobHrQoEsIFZX,Cardiac_Fibrosis,pure,37.827126,-48.692963
vr_zKTgFbyq3cG-6L4ZY1RzNAHv,Cardiac_Fibrosis,pure,37.57885,-48.86945
vr_DCBam02p-e0YktKJZAq73SNp,Cardiac_Fibrosis,pure,29.645878,-51.44812
vr_56OGyQBRvln55Be8eUANxudi,Cardiac_Fibrosis,intermediate,48.71959,-42.318626
vr_glchHYjn-hFXxw6O-WYlfCAE,Cardiac_Fibrosis,overlap,25.303185,-45.66518
vr_F3P_t3Vw0G6AwwaSH4IbLHga,Cardiac_Fibrosis,overlap,36.41733,-31.786186
vr_yiSPdTtR32t2c7kdPwrgqoi9,Cardiac_Fibrosis,overlap,46.253353,-33.90167
vr_pDoB1K_Khlenf-gfvlKj01HK,Cardiac_Fibrosis,pure,35.37514,-44.579407
vr_QYBIhbRzmWeqP2sMkw-qAKq6,Cardiac_Fibrosis,overlap,23.073816,-48.631477
vr_GKEThQg-Cs27K7_khbRSfYNR,Cardiac_Fibrosis,pure,42.255882,-43.481552
vr_4DzMMZ-IV9XU-HsRmDUHguix,Cardiac_Fibrosis,intermediate,31.07844,-48.140884
vr__X249x4z7m7MeCerOXZjh9H4,Cardiac_Fibrosis,pure,27.48207,-47.702225
vr_z26of8en9sbo0ajwEch95I_G,Cardiac_Fibrosis,overlap,16.144247,-30.708887
vr_xPbW_jjjkloLg4yQhq4jUe8P,Cardiac_Fibrosis,pure,29.956516,-54.22954
vr_ow8wDZ5YK1tGLNDRyagXtfRk,Cardiac_Fibrosis,pure,24.782742,-48.98792
vr_HGj2lBIh0b80hqTlQ_T4iGY-,Cardiac_Fibrosis,overlap,31.704746,22.307423
vr_VrV56U0c8qusf5HCWJ6wrX3B,Cardiac_Fibrosis,overlap,-77.64074,-7.497279
vr_IUJe19_zaEtWre51eku4c9Im,Cardiac_Fibrosis,overlap,34.67842,-36.630527
vr_cPBJ3UiFYZPGYKU3rZ3uNheJ,Cardiac_Fibrosis,intermediate,28.08758,-44.02685
vr_IeOUSIul_c1GT_s2kSLWSFK2,Cardiac_Fibrosis,pure,37.92569,-37.988277
vr_hUcgMpW4LOL02Tmh8j5_cvzP,Cardiac_Fibrosis,overlap,22.444834,-43.58102
vr_ENFssG-9zqczyd_-wHmMXGqQ,Cardiac_Fibrosis,overlap,38.978462,-27.513754
vr_Kyo_6PcL9RNnaI5EY7H5MjRf,Cardiac_Fibrosis,overlap,17.638496,-37.000767
vr_OLyPuVe3MZetwJ0tXDPTbNpU,Cardiac_Fibrosis,overlap,22.585453,-0.36034277
vr_jkS559sqIyCH2SvKeffd_0Pc,Cardiac_Fibrosis,overlap,47.27903,-35.395092
vr_zx0NrliIc59tokbU7ht-0bTY,Cardiac_Fibrosis,overlap,19.21958,-46.34107
vr_Fr6xng2tc94RijfMEqJcq5Eb,Cardiac_Fibrosis,overlap,19.143581,46.36298
vr_1evGXIDIKmOH10o4IC6cTym2,Cardiac_Fibrosis,pure,36.25431,-41.16357
vr_d-oIyhXv45lK6g1rOXxIb5cS,Cardiac_Fibrosis,overlap,8.336343,-15.068204
vr_2h26rYwvk-3Rl_Z4HYOfEXxR,Cardiac_Fibrosis,pure,30.42534,-50.952618
vr_-JFZCppKdqijdgTyVN8nOCP-,Cardiac_Fibrosis,overlap,54.55022,16.747498
vr_hRvl2AB2j7ZVZrmNO2KRLGdg,Cardiac_Fibrosis,overlap,24.86072,-35.271187
vr_-ZmZUJ-_mPBU5HMDW6XDEXoj,Cardiac_Fibrosis,intermediate,32.533787,-46.969444
vr_CGEQbCoGHqG8CwSOnnHFHrxC,Cardiac_Fibrosis,intermediate,34.825787,-43.375248
vr_wLMVY6bN3LsmMP2RW31i-KlY,Cardiac_Fibrosis,overlap,31.35973,-32.27574
vr_7yVYEbhIo8zuXIYUw-i6V2sX,Cardiac_Fibrosis,pure,41.18861,-46.595226
vr_FUUUf1XkqCgY4PIXC8eC7iG-,Cardiac_Fibrosis,intermediate,43.079388,-38.63339
vr_OlpYNGc2HpEWn9FQ3kYfNyYe,Cardiac_Fibrosis,overlap,42.776733,-10.244825
vr_yd6UNRoyLnddtk97_Bkxrfth,MASH,intermediate,26.470015,42.89935
vr_TCZ8OBDi7XeqVCUzjToiCEVM,MASH,overlap,-34.998566,-14.096941
vr_VlcjtiCSPjw04FABZYQQzci1,MASH,pure,-0.898389,53.532146
vr_KHZhkuXlfBKVQ614FqLWKaIg,MASH,overlap,-21.786797,6.7656174
vr_-v2eLHLMiFKEM3PMlkMxYhmB,MASH,pure,11.472288,53.62418
vr_at1znfm8c3orClsKuGR8Kmf7,MASH,pure,1.733649,59.298264
vr_2r5uCR7vF4Zir9357Hmy33eQ,MASH,overlap,33.109497,22.25502
vr_iGuLklPyYYfdf2pxe8bfm5n0,MASH,overlap,30.697687,19.897131
vr_52OBOZPaauBwVrpzIyZ3EYip,MASH,pure,18.761898,51.46003
vr_rK-8c6nIJZ3xE99WtMuXJpIT,MASH,intermediate,-1.6820431,38.95423
vr_ZMW1NM2TwEE0FvCILcK5Ee3Q,MASH,pure,-2.6411188,59.47969
vr_LbOigSvVEM1H10EzfM6o1u7z,MASH,pure,-1.7537893,59.184902
vr_ZaSWhhhl9ft-uRknIzF7_qTg,MASH,pure,0.27016708,60.673637
vr_YKnsjmbqmhcIawa1ODdHgqrS,MASH,overlap,13.202158,41.6923
vr_Wf4n7M4IX2LOJvxZ88Df8J5s,MASH,pure,-4.728846,59.579857
vr_fYtiP569RRnbFUefQ6SX3vte,MASH,pure,-6.6692243,53.86515
vr_1Nudd8_5h-rwhMrfVZcUubU7,MASH,pure,-3.810983,56.752132
vr_Nk62UiK3zDwYOunSUbMtfTQg,MASH,pure,10.48491,50.900948
vr_15_iDL7b1pUErc2bl5DHd7HJ,MASH,pure,19.899612,53.5548
vr_FdN9fivbMbD06uMr__H4L-fQ,MASH,pure,3.3859386,41.425545
vr_uu6qHEozQk7GgIiF4iVSA-nX,MASH,pure,4.3955355,65.31133
vr_j4HNy5f0mAvKsVrt14jNwIyD,MASH,pure,-0.0025158413,47.34918
vr_s8wUsY-Xj9_SOuRD535CM4Dg,MASH,pure,9.32163,50.46508
vr_dXS0QHQ4ffZRtgrx1lipl7Th,MASH,pure,7.639085,58.98576
vr_8VBX3G8PjwWFcjS9REsTKD4g,MASH,overlap,-43.06697,26.912432
vr_LXF3pcek8AIfutXJHMbwbcNy,MASH,overlap,-5.5441494,33.1636
vr_DdEbpWnwmzXA21cyvsbwZFmH,MASH,pure,-2.74385,44.186684
vr_Ep8t2bnyRXYxMbsqCmIGtI01,MASH,intermediate,27.383387,36.463387
vr_APz2iFf0YyonPyrv3tFpulWO,MASH,pure,0.39389604,61.091278
vr_2c8ZYsW5vo05IH7tzw9GXNd7,MASH,intermediate,-10.666586,54.135925
vr_cZxuUHsrIQGGYWUPzxfeAZmW,MASH,overlap,55.22481,19.347622
vr_5BcpxYqC10yHzG0taXJnREr8,MASH,pure,-2.4943788,59.016605
vr_r3Zw5JKc7QEsi4WJNiX6-GjF,MASH,pure,17.843605,52.267727
vr_wy-ktFcEKA0CZ95YH2fSHMlq,MASH,pure,3.9175646,51.85172
vr_gDhW6vlBjXi3t29WNrrLBlGc,MASH,overlap,15.084246,9.738221
vr_onpCizs4FtPR97pFOuOBT7K_,MASH,pure,6.556363,63.304382
vr_JE_IGepEoYGj9HTmc7qAxWdS,MASH,intermediate,14.134553,40.036808
vr_cSUxqUWE9YLQX3ZwPQK03Ris,MASH,intermediate,10.387369,41.03626
vr_uG9URJ9UPBAt8IfV5aJ9mcoU,MASH,pure,-3.5398095,57.80137
vr_fXIJwtNYPujalS8lcupCjGA1,MASH,overlap,16.063938,-31.16644
vr_GKJ4KJXY4GWcuPUfBd8i0QDi,MASH,intermediate,23.442629,47.917904
vr_NY2xsZ4oP2yLitTmgu8r5dC6,MASH,overlap,-17.539095,17.024612
vr_EgG0zuvTgVWncWerXEB1TIAj,MASH,overlap,-21.902021,11.250154
vr_qy5qqz2Bq7sjdSC3OarpoCrQ,MASH,pure,8.952065,46.359295
